Cód.Produto,Descrição,Curva,Embal.,Qtde Venda,Qtde Acumulada,Perc.,Perc.Acumulada,Dias Pedido,Média por dia,Capacid.Apan.,Perc.Capacid.Apan.,Endereço Apanha,Tipo Ender.,Estoque (Unid.),Ativ.Ressupr.,Estoque Armaz. (Unid.),Estoque Geral (Unid.)
20000010961.0,SILDENAFILA  50MG C/  8COMP,B,60.0,23.0,179389.0,0.0125,97.4379,4.0,5.75,15.0,38.3333,016-018-01-01,Cx.Fechada,420.0,14.0,0.0,481.0
20000005080.0,VITAMINA B12 (METILCOBALAMINA)C/60 COMP,B,12.0,23.0,179412.0,0.0125,97.4504,9.0,2.5556,3.0,85.1867,010-008-02-02,,0.0,43.0,0.0,0.0
20000010161.0,PARACETAMOL 750MG C/ 20COMP,B,48.0,23.0,179435.0,0.0125,97.4629,10.0,2.3000000000000003,12.0,19.166700000000002,015-025-01-02,,0.0,34.0,0.0,0.0
20000014280.0,ALGESTONA AC+ES 150+10MG 1AMP,B,32.0,23.0,179458.0,0.0125,97.47540000000001,11.0,2.0909,10.0,20.909000000000002,014-010-02-01,Cx.Fechada,288.0,33.0,384.0,700.0
20000063533.0,FD GER MODERATE PCT ECONOMICO EG 4X26,B,4.0,23.0,179481.0,0.0125,97.48790000000001,17.0,1.3529,4.0,33.822500000000005,017-004-00-02,,0.0,13.0,0.0,0.0
20000063734.0,FD INF CAPRICHO BABY REGULAR G 16 X 7,B,16.0,23.0,179504.0,0.0125,97.5004,18.0,1.2778,3.0,42.5933,018-017-00-01,Cx.Fechada,48.0,26.0,320.0,384.0
20000002211.0,MANTEIGA DE CACAU PROPOLIS ROLL ON C/20,B,12.0,22.0,179526.0,0.0119,97.51230000000001,1.0,22.0,2.0,1100.0,010-032-01-02,Cx.Fechada,24.0,6.0,432.0,491.0
20000010432.0,SINVASTATINA 40MG C/ 30COMP,B,48.0,22.0,179548.0,0.0119,97.52430000000001,3.0,7.3333,6.0,122.22170000000001,016-026-01-02,,0.0,13.0,0.0,0.0
20000000949.0,OMEGA 3 OLEO DE PEIXE 1000MG 120 CAPS,B,12.0,22.0,179570.0,0.0119,97.53620000000001,5.0,4.4,3.0,146.66670000000002,010-040-02-02,,0.0,51.0,0.0,0.0
20000063530.0,FD GER MODERATE REGULAR EG 10X7,B,10.0,22.0,179592.0,0.0119,97.54820000000001,7.0,3.1429,4.0,78.5725,017-002-00-01,Cx.Fechada,40.0,10.0,480.0,525.0
20000011927.0,CLOR FEXOFENADINA 120MG C/ 10COMP,B,48.0,22.0,179614.0,0.0119,97.5601,8.0,2.75,8.0,34.375,014-024-01-01,,0.0,82.0,0.0,0.0
20000010559.0,"OXIMETAZOLINA AD 0,5MG 30ML",B,100.0,22.0,179636.0,0.0119,97.5721,9.0,2.4444,6.0,40.74,014-034-02-02,Cx.Fechada,400.0,39.0,0.0,704.0
20000000481.0,CALCIO MAGNESIO E ZINCO C/ VIT. D 600MG,B,12.0,22.0,179658.0,0.0119,97.584,9.0,2.4444,3.0,81.48,017-019-01-02,Cx.Fechada,36.0,23.0,0.0,47.0
20000012524.0,HIDROCLOROTIAZIDA 25MG C/ 30CP,B,84.0,22.0,179680.0,0.0119,97.596,12.0,1.8333000000000002,6.0,30.555,010-030-02-02,Cx.Fechada,252.0,25.0,0.0,304.0
20000077222.0,WHEY ISO TRIPLE ZERO PT 907 G BAUNILHA,B,2.0,22.0,179702.0,0.0119,97.6079,15.0,1.4667000000000001,4.0,36.667500000000004,010-036-01-01,Cx.Fechada,2.0,17.0,0.0,2.0
20000063034.0,LIMP LENT SOLUCAO 470ML,B,18.0,21.0,179723.0,0.0114,97.61930000000001,2.0,10.5,6.0,175.0,010-044-01-01,Cx.Fechada,78.0,70.0,3204.0,3292.0
20000063327.0,MOCHILA NOTEBOOK MAXINUTRI,B,1.0,21.0,179744.0,0.0114,97.6307,3.0,7.0,1.0,700.0,018-034-01-01,,0.0,1.0,0.0,0.0
20000005058.0,REHIDRALIN 04 ENV. 28G - LARANJA,B,24.0,21.0,179765.0,0.0114,97.6421,4.0,5.25,2.0,262.5,010-038-02-01,,0.0,72.0,0.0,0.0
20000014953.0,"DROSP+ETINEST 3MG+0,02MG 3 BLTX24 CPR",B,48.0,21.0,179786.0,0.0114,97.65350000000001,4.0,5.25,2.0,262.5,017-017-01-01,Cx.Fechada,48.0,6.0,0.0,85.0
20000102605.0,"NARIDRIN LAVAGEM NASAL30ENVX2,16GREFIL",B,28.0,21.0,179807.0,0.0114,97.6649,5.0,4.2,1.0,420.0,015-005-01-01,Cx.Fechada,224.0,36.0,560.0,845.0
20000010833.0,ACIDO TRANEXAMICO 250MG C/ 12COMP,B,48.0,21.0,179828.0,0.0114,97.6763,6.0,3.5,12.0,29.166700000000002,014-040-02-01,,0.0,38.0,0.0,287.0
20000010229.0,AMOXICILINA SUSP 500MG (AM) 150ML,B,25.0,21.0,179849.0,0.0114,97.6877,8.0,2.625,13.0,20.1923,016-025-01-01,Cx.Fechada,300.0,12.0,600.0,957.0
20000102428.0,SUPLEVIT AZ MULHER FR C/ 60COMP,B,40.0,21.0,179870.0,0.0114,97.6992,11.0,1.9091,4.0,47.7275,015-005-01-02,,0.0,35.0,0.0,0.0
20000076520.0,NUTRIWHEY POUCH BAUNILHA 900G,B,5.0,21.0,179891.0,0.0114,97.7106,12.0,1.75,6.0,29.166700000000002,010-036-01-02,Cx.Fechada,33.0,90.0,70.0,120.0
20000102308.0,SUPLEVIT C ZINCO1G+10MG C/30COMP EFERV,B,40.0,21.0,179912.0,0.0114,97.72200000000001,16.0,1.3125,7.0,18.75,014-028-01-02,Cx.Fechada,280.0,68.0,400.0,772.0
20000063735.0,FD INF CAPRICHO BABY REGULAR EG 16 X 7,B,16.0,21.0,179933.0,0.0114,97.7334,19.0,1.1053,4.0,27.6325,017-034-01-01,Cx.Fechada,64.0,18.0,304.0,383.0
20000012080.0,PREDNISONA 20MG C/ 10COMP,B,96.0,20.0,179953.0,0.0109,97.7442,1.0,20.0,1.0,2000.0,015-021-01-01,,0.0,14.0,0.0,53.0
20000101001.0,APEVITIN BC XPE 240ML,B,30.0,20.0,179973.0,0.0109,97.7551,2.0,10.0,2.0,429.1845,016-033-01-01,,875.0,252.0,32165.0,33059.0
20000010142.0,FLUCONAZOL 150MG C/ 2CAP,B,60.0,20.0,179993.0,0.0109,97.766,3.0,6.6667000000000005,2.0,333.33500000000004,010-038-02-02,Cx.Fechada,120.0,30.0,240.0,441.0
20000060322.0,FD INF MULTIFRAL SUPER JUMBO XXG 03X56,B,3.0,20.0,180013.0,0.0109,97.77680000000001,4.0,5.0,3.0,166.66670000000002,017-020-00-01,,0.0,1.0,0.0,0.0
20000061679.0,FIBERDAY FIBRACIL 30 STICK SACHES 8G,B,12.0,20.0,180033.0,0.0109,97.7877,7.0,2.8571,2.0,142.85500000000002,010-022-01-01,,0.0,29.0,0.0,0.0
20000231205.0,SUAVICID CRM C/ 30GR,B,42.0,20.0,180053.0,0.0109,97.79860000000001,8.0,2.5,2.0,125.0,014-024-01-01,Cx.Fechada,84.0,70.0,84.0,225.0
20000010462.0,CLOR TRAMADOL 50MG (A2)** C/10CAPS,B,60.0,20.0,180073.0,0.0109,97.80940000000001,9.0,2.2222,6.0,37.0367,018-002-01-01,Cx.Fechada,60.0,36.0,0.0,297.0
20000077210.0,WHEY 100% PURE BAUNILHA 900G POTE,B,2.0,20.0,180093.0,0.0109,97.8203,11.0,1.8182,0.0,0.0,,,0.0,17.0,0.0,0.0
20000232052.0,NATUS GERIN C/30 CAPS,B,60.0,20.0,180113.0,0.0109,97.8311,11.0,1.8182,5.0,36.364000000000004,015-021-01-01,Cx.Fechada,300.0,90.0,1440.0,1803.0
20000460000.0,A SAUDE DA MULHER 150ML,B,35.0,20.0,180133.0,0.0109,97.842,15.0,1.3333000000000002,3.0,44.4433,010-028-01-02,Cx.Fechada,105.0,126.0,700.0,842.0
20000014082.0,LANSOPRAZOL 30MG C/ 28CAP,B,56.0,19.0,180152.0,0.0103,97.8523,1.0,19.0,0.0,0.0,,,0.0,9.0,0.0,0.0
20000014606.0,ATORVASTATINA 20MG C/ 30COMP,B,56.0,19.0,180171.0,0.0103,97.8626,3.0,6.3333,2.0,316.665,015-017-01-01,,0.0,17.0,0.0,92.0
20000744006.0,AFTIKE FRASCO 30ML C/ APLICADOR,B,60.0,19.0,180190.0,0.0103,97.873,3.0,6.3333,2.0,316.665,010-028-02-01,,12.0,24.0,0.0,43.0
20000012896.0,"DROSP+ETINIL 3MG+0,03MG C/21 COMP",B,48.0,19.0,180209.0,0.0103,97.8833,4.0,4.75,11.0,43.1818,015-035-01-02,Cx.Fechada,384.0,27.0,0.0,459.0
20000234131.0,AMOX+CLAV POT SUSP 400+57MG/5ML(AM) 70ML,B,25.0,19.0,180228.0,0.0103,97.8936,4.0,4.75,4.0,118.75,016-019-01-02,Cx.Fechada,100.0,38.0,675.0,884.0
20000012238.0,DICLOF DIETILAMONIO GEL 60GR,B,56.0,19.0,180247.0,0.0103,97.90390000000001,5.0,3.8000000000000003,5.0,76.0,010-032-02-01,Cx.Fechada,195.0,33.0,0.0,212.0
20000101163.0,FLUITEINA XPE INF 20MG//ML 120ML,B,60.0,19.0,180266.0,0.0103,97.91420000000001,9.0,2.1111,3.0,70.37,014-010-01-02,Cx.Fechada,180.0,34.0,60.0,431.0
20000060011.0,COMPRESSA NAO ADERERENTE NÃO ESTERIL,B,40.0,19.0,180285.0,0.0103,97.9246,10.0,1.9000000000000001,0.0,0.0,,,0.0,13.0,0.0,0.0
20000001416.0,LUTEIMAX(LUTEINA & ZEAXANTINA)20MG-60CAP,B,12.0,19.0,180304.0,0.0103,97.9349,10.0,1.9000000000000001,5.0,38.0,017-019-01-02,,0.0,25.0,0.0,0.0
20006060177.0,DIET WAY - CHOCOLATE - 420 G BRA,B,12.0,19.0,180323.0,0.0103,97.9452,10.0,1.9000000000000001,5.0,38.0,012-066-01-01,Cx.Fechada,56.0,21.0,84.0,146.0
20000010276.0,AMOXICILINA 875MG (AM) C/ 14CAP,B,50.0,19.0,180342.0,0.0103,97.9555,12.0,1.5833000000000002,11.0,14.393600000000001,016-025-01-02,Cx.Fechada,100.0,37.0,0.0,204.0
20000001795.0,MEMORIN (FÓSFORO + VITAMINAS) - 60 CÁPS.,B,12.0,19.0,180361.0,0.0103,97.9658,13.0,1.4615,3.0,48.7167,017-021-01-01,Cx.Fechada,36.0,49.0,24.0,76.0
20000107001.0,GLICERIN ADULTO C/06 SUP,B,48.0,18.0,180379.0,0.0098,97.9756,2.0,9.0,0.0,0.0,,,0.0,10.0,0.0,0.0
20000014322.0,DIPIRONA SOD 500MG 24X10 240 COMP,B,24.0,18.0,180397.0,0.0098,97.9854,3.0,6.0,3.0,200.0,012-064-02-01,Cx.Fechada,64.0,26.0,744.0,816.0
20000014797.0,ROSUVASTATINA CALCICA  5MG C/ 30COMP,B,48.0,18.0,180415.0,0.0098,97.99520000000001,5.0,3.6,0.0,0.0,,,3.0,23.0,0.0,3.0
20000061837.0,AG MULTIFRAL ADULTO G,B,24.0,18.0,180433.0,0.0098,98.00500000000001,5.0,3.6,0.0,0.0,,,0.0,5.0,0.0,0.0
20000010235.0,"CLORTALIDONA 12,5MG C/ 60COMP",B,84.0,18.0,180451.0,0.0098,98.0147,5.0,3.6,2.0,180.0,015-025-01-02,Cx.Fechada,168.0,42.0,4704.0,5194.0
20000760028.0,REPOSIT 30 CAPS GEL,B,36.0,18.0,180469.0,0.0098,98.0245,6.0,3.0,2.0,150.0,010-014-02-01,Cx.Fechada,68.0,16.0,0.0,84.0
20000101051.0,CLORATADD XAROPE 100ML,B,60.0,18.0,180487.0,0.0098,98.0343,12.0,1.5,5.0,30.0,014-018-01-02,Cx.Fechada,240.0,28.0,180.0,520.0
20000077213.0,WHEY 100% PURE COOKIES 900G POTE,B,2.0,18.0,180505.0,0.0098,98.0441,12.0,1.5,4.0,37.5,010-028-01-01,Cx.Fechada,8.0,18.0,52.0,63.0
20000062986.0,ABS PROT DIARIO DAILY (64X20),B,64.0,18.0,180523.0,0.0098,98.05380000000001,13.0,1.3846,4.0,34.615,018-036-00-02,Cx.Fechada,192.0,22.0,384.0,626.0
20000002279.0,COLAGENO VERISOL FRUTAS VERMELHAS 250G,B,6.0,18.0,180541.0,0.0098,98.06360000000001,14.0,1.2857,0.0,0.0,,,0.0,48.0,0.0,0.0
20000014770.0,ESOMEPRAZOL MAG 20MG C/ 28COMP,B,56.0,17.0,180558.0,0.0092,98.0728,1.0,17.0,1.0,1700.0,010-016-02-01,Cx.Fechada,97.0,7.0,112.0,238.0
20000014500.0,BISSULFATO CLOPIDOGREL 75MG C/ 28COMP,B,56.0,17.0,180575.0,0.0092,98.08210000000001,2.0,8.5,2.0,425.0,010-018-01-01,Cx.Fechada,56.0,11.0,0.0,70.0
20000016311.0,ZOLPIDEM 10MG (B1)** C/ 30COMP,B,60.0,17.0,180592.0,0.0092,98.0913,3.0,5.6667000000000005,4.0,141.66750000000002,018-007-01-02,Cx.Fechada,420.0,19.0,300.0,852.0
20000011186.0,DICLOF SODICO 50MG 20CP REV,B,60.0,17.0,180609.0,0.0092,98.1006,4.0,4.25,10.0,42.5,014-020-02-01,,0.0,22.0,0.0,0.0
20000000293.0,OMEGA 3 OLEO DE PEIXE 1000MG 60 CAPS,B,12.0,17.0,180626.0,0.0092,98.1098,4.0,4.25,6.0,70.83330000000001,010-042-02-01,Cx.Fechada,56.0,47.0,36.0,109.0
20000012235.0,SINVASTATINA 20MG C/ 30COMP,B,48.0,17.0,180643.0,0.0092,98.119,5.0,3.4,0.0,0.0,,,0.0,19.0,0.0,0.0
20000011773.0,"DESLORATADINA XPE 0,5MG/ML 100ML",B,25.0,17.0,180660.0,0.0092,98.12830000000001,5.0,3.4,8.0,42.5,015-037-01-01,Cx.Fechada,25.0,10.0,0.0,58.0
20000102245.0,NORMOLAX AMEIXA  667MG/ML SOL 120ML,B,60.0,17.0,180677.0,0.0092,98.1375,10.0,1.7,3.0,56.666700000000006,014-024-01-01,Cx.Fechada,180.0,74.0,420.0,733.0
20000010554.0,ALGESTONA AC+ES 150+10MG 1AMP,B,32.0,17.0,180694.0,0.0092,98.14670000000001,11.0,1.5455,20.0,7.7275,015-003-01-02,,0.0,11.0,0.0,6.0
20000063680.0,FD GER MASTER SOFT ECON PANTS P/M 4X16,B,4.0,17.0,180711.0,0.0092,98.156,11.0,1.5455,6.0,25.758300000000002,017-012-01-01,Cx.Fechada,16.0,9.0,0.0,20.0
20000000451.0,ZINCO+QUELATO C/ 60CAPS,B,12.0,16.0,180727.0,0.008700000000000001,98.16460000000001,3.0,5.3333,2.0,266.665,012-050-02-01,,0.0,68.0,0.0,0.0
20000001412.0,CLORESIL (CLORETO DE MAGNESIO P.A) 500MG,B,12.0,16.0,180743.0,0.008700000000000001,98.17330000000001,6.0,2.6667,5.0,53.334,010-044-02-02,,0.0,57.0,0.0,0.0
20000010085.0,ALBENDAZOL SUSP 10ML,B,120.0,16.0,180759.0,0.008700000000000001,98.182,7.0,2.2857000000000003,8.0,28.5713,014-036-01-02,Cx.Fechada,240.0,54.0,3960.0,4568.0
20000760037.0,OMEGATIVE AZ C/ 60CAPS GEL,B,24.0,16.0,180775.0,0.008700000000000001,98.1907,8.0,2.0,6.0,33.3333,015-017-01-02,Cx.Fechada,55.0,29.0,0.0,62.0
20000060362.0,FD INF ENXUTITA SUPER JUMBO P 03X96,B,3.0,16.0,180791.0,0.008700000000000001,98.19940000000001,10.0,1.6,0.0,0.0,,,0.0,5.0,0.0,0.0
20000012208.0,ENALAPRIL 5MG 30CP,B,48.0,16.0,180807.0,0.008700000000000001,98.2081,10.0,1.6,6.0,26.666700000000002,015-005-01-01,Cx.Fechada,96.0,49.0,0.0,141.0
20000063757.0,ARTICULAM ULTRA 30 CAPS,B,36.0,15.0,180822.0,0.0081,98.2162,1.0,15.0,3.0,500.0,012-056-02-01,,18.0,8.0,0.0,36.0
20000014580.0,BROMOPRIDA 10MG C/ 20COMP,B,60.0,15.0,180837.0,0.0081,98.2244,1.0,15.0,2.0,750.0,012-054-01-02,,0.0,9.0,0.0,51.0
20000061834.0,AG PANTS MULTIFRAL P/M C/ 1UN,B,24.0,15.0,180852.0,0.0081,98.2325,3.0,5.0,12.0,40.0,018-032-00-02,,0.0,5.0,0.0,0.0
20000063277.0,CARPA DIA A DIA 700G,B,1.0,15.0,180867.0,0.0081,98.2407,3.0,5.0,6.0,83.33330000000001,018-018-01-01,,0.0,2.0,0.0,0.0
20000012794.0,HIDROXIZINA 25MG C/ 30COMP,B,100.0,15.0,180882.0,0.0081,98.2488,3.0,5.0,2.0,250.0,010-032-02-01,,33.0,16.0,0.0,108.0
20000010313.0,DILTIAZEM 30MG C/ 50COMP,B,48.0,15.0,180897.0,0.0081,98.257,4.0,3.75,8.0,46.875,015-015-01-01,,0.0,21.0,0.0,120.0
20000010141.0,FLUCONAZOL 150MG C/ 1CAP,B,96.0,15.0,180912.0,0.0081,98.2651,4.0,3.75,1.0,375.0,015-037-01-02,,0.0,30.0,0.0,42.0
20000011064.0,CAPTOPRIL 25MG C/ 30COMP,B,84.0,15.0,180927.0,0.0081,98.2733,5.0,3.0,6.0,50.0,015-007-01-01,Cx.Fechada,84.0,39.0,84.0,383.0
20000062982.0,ABS DEFINITY 1A1 S/ABAS (60X8),B,60.0,15.0,180942.0,0.0081,98.2814,5.0,3.0,4.0,75.0,018-038-00-02,Cx.Fechada,120.0,9.0,960.0,1130.0
20000063032.0,IVERMECTINA 6MG C/ 4COMP,B,60.0,15.0,180957.0,0.0081,98.28960000000001,6.0,2.5,12.0,20.8333,015-003-01-02,Cx.Fechada,600.0,32.0,1740.0,2515.0
20000063365.0,RESISFREE DEFENSE KIDS VIT E MIN 150 ML,B,36.0,15.0,180972.0,0.0081,98.2977,6.0,2.5,5.0,50.0,012-056-01-02,Cx.Fechada,149.0,24.0,72.0,234.0
20000003259.0,ASCORVIT-C 1G VITAMINA C + ZINCO 30 CPS,B,12.0,15.0,180987.0,0.0081,98.30590000000001,8.0,1.875,0.0,0.0,,,0.0,29.0,0.0,0.0
20000504504.0,CLORETO DE MAGNESIO P.A 500MG - 60CÁPS,B,12.0,15.0,181002.0,0.0081,98.31400000000001,8.0,1.875,0.0,0.0,,,0.0,102.0,0.0,0.0
20000011879.0,PREGABALINA  75MG (C1)** C/ 30CAPS,B,56.0,15.0,181017.0,0.0081,98.32220000000001,8.0,1.875,5.0,37.5,018-003-01-02,,0.0,76.0,0.0,0.0
20000034045.0,GLICLAZIDA 60MG C/ 60 COM LIB PROL,B,56.0,15.0,181032.0,0.0081,98.33030000000001,8.0,1.875,4.0,46.875,014-016-01-02,Cx.Fechada,182.0,25.0,56.0,279.0
20000077405.0,MY WHEY CHOCOLATE 250 ML,B,24.0,15.0,181047.0,0.0081,98.33850000000001,10.0,1.5,6.0,25.0,010-044-01-02,Cx.Fechada,156.0,31.0,0.0,191.0
20000063976.0,MINI PALLET - DRYLOCK,B,1.0,15.0,181062.0,0.0081,98.34660000000001,10.0,1.5,3.0,50.0,018-036-01-01,,0.0,11.0,0.0,0.0
20000106006.0,NARIDRIN INFANTIL FR C/15ML,B,100.0,15.0,181077.0,0.0081,98.35480000000001,10.0,1.5,3.0,50.0,014-038-02-01,Cx.Fechada,200.0,97.0,1700.0,2118.0
20000102261.0,DORICIN 2BLT C/12 COMPRIMIDOS-,B,56.0,15.0,181092.0,0.0081,98.36290000000001,12.0,1.25,4.0,31.25,015-019-01-01,Cx.Fechada,168.0,48.0,448.0,697.0
20000063678.0,FD GER MASTER SOFT PANTS REGULAR P/M 8X8,B,8.0,15.0,181107.0,0.0081,98.37100000000001,12.0,1.25,3.0,41.6667,017-010-01-01,Cx.Fechada,24.0,16.0,16.0,42.0
20000060050.0,COMPRESSA DE GAZE 11 FIOS UND C/10,B,300.0,14.0,181121.0,0.0076,98.37870000000001,1.0,14.0,1.0,1206.8966,010-044-02-01,Cx.Fechada,778.0,7.0,0.0,838.0
20000063587.0,ASEPXIA BARRA FORTE 80G,B,20.0,14.0,181135.0,0.0076,98.3863,2.0,7.0,4.0,175.0,017-041-01-02,Cx.Fechada,20.0,11.0,0.0,26.0
20000063584.0,ASEPXIA BARRA NEUTRO 80G,B,20.0,14.0,181149.0,0.0076,98.3939,2.0,7.0,3.0,233.3333,017-029-01-02,Cx.Fechada,40.0,28.0,0.0,54.0
20000063378.0,TIGRE D'AGUA 800G,B,1.0,14.0,181163.0,0.0076,98.4015,2.0,7.0,1.0,700.0,018-022-01-01,,0.0,2.0,0.0,0.0
20000102433.0,NATIVIT DHA 30 CPS,B,48.0,14.0,181177.0,0.0076,98.40910000000001,3.0,4.6667000000000005,4.0,116.6675,015-015-01-02,,0.0,12.0,0.0,61.0
20000369897.0,MELAGRIAO XAROPE C/150 ML CATARINENSE,B,36.0,14.0,181191.0,0.0076,98.4167,4.0,3.5,0.0,0.0,,,0.0,22.0,0.0,0.0
20000061680.0,FIBERDAY FIBRACIL POTE 240G,B,24.0,14.0,181205.0,0.0076,98.4243,6.0,2.3333,2.0,116.665,010-020-01-01,Cx.Fechada,54.0,22.0,0.0,70.0
20000792955.0,"GLICEL ADU 2,254G C/6 SUPOS",B,48.0,14.0,181219.0,0.0076,98.4319,7.0,2.0,8.0,25.0,010-034-02-02,Cx.Fechada,333.0,32.0,144.0,536.0
20000011366.0,GLICLAZIDA CPR LIB PROL 30 MG C/ 30,B,48.0,14.0,181233.0,0.0076,98.43950000000001,8.0,1.75,15.0,11.6667,014-006-02-02,,0.0,31.0,0.0,0.0
20006060160.0,DIET WAY - BAUNILHA - 420 G BRA,B,12.0,14.0,181247.0,0.0076,98.4471,8.0,1.75,5.0,35.0,017-005-01-02,Cx.Fechada,48.0,15.0,192.0,246.0
20000010024.0,AZITROMICINA SUSP ORAL 900MG (AM),B,40.0,14.0,181261.0,0.0076,98.4547,9.0,1.5556,2.0,77.78,016-029-01-02,Cx.Fechada,96.0,58.0,0.0,124.0
20006060153.0,DIET WAY - MORANGO - 420 G BRA,B,12.0,14.0,181275.0,0.0076,98.4623,9.0,1.5556,1.0,155.56,017-007-01-01,Cx.Fechada,9.0,22.0,216.0,235.0
20000720041.0,MAGFORT 4BLT 60 CAPS,B,24.0,14.0,181289.0,0.0076,98.46990000000001,10.0,1.4000000000000001,4.0,35.0,015-015-01-02,Cx.Fechada,96.0,53.0,0.0,141.0
20000076730.0,SINISTER MASS MORANGO 3KG POUCH,B,2.0,14.0,181303.0,0.0076,98.4775,11.0,1.2727000000000002,0.0,0.0,,,0.0,27.0,0.0,0.0
20000102122.0,CLORATADD 10MG C/ 12COMP,B,60.0,14.0,181317.0,0.0076,98.4851,11.0,1.2727000000000002,5.0,25.454,015-019-01-02,Cx.Fechada,300.0,31.0,120.0,630.0
20000063743.0,FD INF CAPRICHO BABY MEGA PACOTÃO EG6X32,B,6.0,14.0,181331.0,0.0076,98.4927,11.0,1.2727000000000002,2.0,63.635000000000005,017-038-00-02,Cx.Fechada,6.0,18.0,600.0,609.0
20000063744.0,FD INF CAPRICHO BABY MEGA PACOTÃ XXG6X26,B,6.0,14.0,181345.0,0.0076,98.50030000000001,12.0,1.1667,1.0,116.67,017-024-00-01,Cx.Fechada,0.0,18.0,618.0,623.0
20000063583.0,ASEPXIA BARRA ESFOLIANTE 80G,B,20.0,13.0,181358.0,0.0071,98.5074,2.0,6.5,3.0,216.66670000000002,017-033-01-01,Cx.Fechada,20.0,15.0,0.0,27.0
20000012351.0,DEXCLORFENIRAMINA 2MG 20CP,B,60.0,13.0,181371.0,0.0071,98.51440000000001,3.0,4.3333,0.0,0.0,,,2.0,22.0,0.0,2.0
20000063368.0,CARNIVOROS DE FUNDO PELLET P 1KG,B,1.0,13.0,181384.0,0.0071,98.5215,3.0,4.3333,0.0,0.0,,,0.0,1.0,0.0,0.0
20000063369.0,"CARNIVOROS DE FUNDO G 1,2KG",B,1.0,13.0,181397.0,0.0071,98.52860000000001,3.0,4.3333,0.0,0.0,,,0.0,5.0,0.0,0.0
20000063585.0,ASEPXIA BARRA ENXOFRE 80G,B,20.0,13.0,181410.0,0.0071,98.5356,3.0,4.3333,3.0,144.4433,017-029-01-02,,0.0,27.0,0.0,14.0
20000014497.0,ACIDO TRANEXAMICO 250MG C/ 12COMP,B,48.0,13.0,181423.0,0.0071,98.54270000000001,3.0,4.3333,1.0,433.33,015-017-01-01,Cx.Fechada,48.0,60.0,0.0,132.0
20000010012.0,DIPIRONA SOD 10ML,B,100.0,13.0,181436.0,0.0071,98.5497,4.0,3.25,6.0,54.166700000000006,015-011-01-01,,0.0,25.0,0.0,42.0
20000010764.0,DEXCLORFENIRAMINA CREME 30GR,B,42.0,13.0,181449.0,0.0071,98.55680000000001,5.0,2.6,7.0,37.142900000000004,015-017-01-02,Cx.Fechada,210.0,51.0,0.0,339.0
20000011367.0,GLICLAZIDA CPR LIB PROL 60MG C/ 30,B,48.0,13.0,181462.0,0.0071,98.5639,5.0,2.6,7.0,37.142900000000004,014-026-01-01,Cx.Fechada,48.0,49.0,0.0,335.0
20000014918.0,GLICLAZIDA 60MG C/ 30 COM LIB PROL,B,48.0,13.0,181475.0,0.0071,98.57090000000001,7.0,1.8571000000000002,5.0,37.142,010-042-02-02,Cx.Fechada,211.0,48.0,96.0,330.0
20000004347.0,FLUCETIL 600MG C/ 16CAPS,B,12.0,13.0,181488.0,0.0071,98.578,9.0,1.4444000000000001,16.0,9.0275,016-006-01-02,Cx.Fechada,60.0,22.0,0.0,73.0
20000001261.0,VITAMINA B-12 100% IDR - C/ 60CAPS,B,12.0,13.0,181501.0,0.0071,98.58510000000001,9.0,1.4444000000000001,8.0,18.055,010-044-02-02,Cx.Fechada,96.0,129.0,156.0,255.0
20000000661.0,SILICIO VIT A C D E 100MG C/ 60CAP,B,12.0,13.0,181514.0,0.0071,98.5921,9.0,1.4444000000000001,2.0,72.22,017-021-01-01,,0.0,14.0,0.0,0.0
20000760027.0,CALCICAPS D3+K+MINERAIS C/ 60CAPS GEL,B,24.0,13.0,181527.0,0.0071,98.59920000000001,12.0,1.0833000000000002,3.0,36.11,010-018-01-02,Cx.Fechada,44.0,34.0,24.0,92.0
20000760399.0,MERTHICORT SOL FR 30ML C/ APLICADOR,B,60.0,12.0,181539.0,0.006500000000000001,98.6057,2.0,6.0,5.0,120.0,010-024-01-01,,16.0,6.0,0.0,36.0
20000101072.0,BISURAN XPE INF 4MG/5ML 120ML,B,60.0,12.0,181551.0,0.006500000000000001,98.6122,3.0,4.0,12.0,33.3333,014-014-01-01,Cx.Fechada,600.0,30.0,1680.0,2548.0
20000063283.0,JABUTI 800G,B,1.0,12.0,181563.0,0.006500000000000001,98.6187,3.0,4.0,10.0,40.0,018-022-01-01,,0.0,2.0,0.0,0.0
20000010250.0,CETOPROFENO   50MG C/ 24CAP,B,60.0,12.0,181575.0,0.006500000000000001,98.6252,4.0,3.0,6.0,50.0,014-028-01-02,Cx.Fechada,300.0,23.0,0.0,465.0
20000064400.0,NATURELEV GELEIA AMEIXA/TAMARINDO 150G,B,24.0,12.0,181587.0,0.006500000000000001,98.6318,4.0,3.0,3.0,100.0,017-037-01-02,Cx.Fechada,48.0,18.0,336.0,399.0
20000076980.0,WHEY 100% PURE COCO POUCH 900G,B,4.0,12.0,181599.0,0.006500000000000001,98.6383,5.0,2.4,3.0,80.0,010-034-01-01,Cx.Fechada,12.0,40.0,8.0,26.0
20000003906.0,LISIMUNE (LISINA / VIT C / ZINCO) 60 CAP,B,12.0,12.0,181611.0,0.006500000000000001,98.6448,7.0,1.7143000000000002,0.0,0.0,,,0.0,17.0,0.0,0.0
